name,set,rarity,id,tribe,courage,power,wisdom,speed,energy,mugic,elements,types,ability,flavor,brainwashed,unique,loyal,legendary,image,thumb,splash,artist,tages,gender,exclusive
Ajara,AU,Rare,57,Mipedian,40,35,40,80,40,2,,Past Scout,Past Creatures you control deal an additional 5 attack damage to Creatures with fewer Mugic counters than that Past Creature.,"Though the first to discover the problem, she was the last to be believed.",,1,,,1Z0k9MbHYmUW5k12sp73kJi3Kt72T6rxF,1sSlFb4PX8AplVK6MSAq1uH_wiiF720I_,,,,"Ambiguous, Female",Starter
Ebena'bakku,MI,Ultra Rare,57,M'arrillian,50,50,50,50,50,0,Water,Chieftain,"While your engaged Creature has more Mugic counters than the opposing engaged Creature, your opponent must play Attack Cards at random.",,,1,1,,0B6oyUfwoM3u1RC1LbktTWXpVY1E,1z_hl-4s1q80Q-tZAj1JK9wV4RkqY08OF,,,ebenabakku ebena bakku,Ambiguous,Starter
Ekuud,DOP,Rare,57,Danian,40,60,30,40,45,1,Earth,Noble,Hive: Ekuud has an additional 5 Energy for each Mandiblor you control and each Infected Creature in play.,"“Fear the enemy, yes. But fear me more!” – Ekuud",,,,,0B6oyUfwoM3u1Q2lFVFBiOE1HYlE,1WYWoaZCJy6PUR_4oYtBklbJVkSKAghVg,0B90YZmNLvXOyajJlZGRzQ281QWM,,,Male,Starter
"Enre-hep, High Muge of the Desert",AU,Ultra Rare,58,Mipedian,50,30,80,60,30,2,Air,Muge,{{MC}}: Copy target Mugic played by a Creature you control. You may choose new target(s) for the copy.,The echoes of Mugic can be heard over the desert wind by those who know how to listen.,,1,1,,1V7f9hx4m62BCHkZCUlyGZdZboovbB5Yv,1CCjiQj3_oBjIYfdOevpCGGtvfwe5FdE-,,,enre hep enrehep,Male,
Erak'tabb,MI,Rare,58,M'arrillian,40,55,85,25,45,0,Water,Chieftain,"Attacks played by Creatures you control have ""Challenge Wisdom 50: Deal 10 damage.""",,,1,1,,0B6oyUfwoM3u1ejFqLWtDWGpwejg,1PnVpOGtpjlUH4zr-M0LkJ8S9CdasfP0_,,,erak tabb eraktabb,Ambiguous,
Formicidor,DOP,Common,58,Danian,60,40,35,40,40,1,Earth,Squadleader Scout,Hive: Formicidor has an additional 10 Courage for each Mandiblor you control and each Infected Creature in play.,"Because he dares to roam the UnderWorld, Formicidor knows secrets even some UnderWorlders do not.",,,,,0B6oyUfwoM3u1OTU5Qzl5aW9ycEU,1aYHQL3AmRFxKM3KlLnlrIpcwIPNHSD0X,0B90YZmNLvXOyZ0lXOFY1RWZGMDg,,,Male,
Fasseph,AU,Rare,59,Mipedian,65,25,60,80,55,0,"Air, Earth",Warrior,"When a Battlegear equipped to a Creature engaged with Fasseph is flipped face-up or face-down, deal 10 damage to that Creature.","A master craftsman, his repairs are more powerful than the the originals.",,,,,1OxKUbO514_Yk-0XqXwrGXmuvqd2_migQ,1DXDVTc67Ov_dlGeG2hJk2gE72RYQvyWY,1Mc5m2wWKec7ovkRrVhr0gZfLV_JP1wdv,,,Male,
Galin,DOP,Uncommon,59,Danian,65,70,40,65,50,0,,Mandablor,Hive: Galin has an additional 10 Speed for each Mandiblor you control and each Infected Creature in play.,"Galin believes he can speak with his Danian ancestors, who have yet to tell him anything of much use.",,,,,0B6oyUfwoM3u1dmZJR25DMmdoZms,1thFA2CYWoeZvu47VvDrglFPkrPQvFxnc,0B90YZmNLvXOyemtlakhwakZwVEU,,,Male,
Gan'trak,MI,Rare,59,M'arrillian,50,50,50,50,50,0,,Chieftain,"Attacks played by your Creatures reduce the opposing engaged Creature's Disciplines by an amount equal to the damage they would deal instead of dealing damage.
If a Creature has 0 in all Disciplines, destroy it.",,,1,1,,0B6oyUfwoM3u1RUdJekRXMUEwQW8,10n1e6028ORBE5k_01wvHvlRJwbFaU486,,,gantrak gan trak,Ambiguous,Starter
"Gintanai, The Forgotten",AU,Ultra Rare,60,Mipedian,120,120,30,120,60,0,"Air, Earth",Warbeast,"When Gintanai wins combat, sacrifice another Creature. If you cannot, destroy Gintanai.
Air 10
Earth 10",,,1,1,,134UAin6X8rKi3QVVLpNrNiV924G9YnFF,1Yo5UhQVgPxfxpf5OIetYqv4NKOg3cN2Z,,,,Ambiguous,
Hota,DOP,Uncommon,60,Danian,40,55,35,30,30,2,Fire,Mandablor Muge,,“Hota is the least ‘Danian’ Danian I know.” – Ibiaan,,,,,0B6oyUfwoM3u1NlpobW5HWWg5OXM,1rCsaqliPVJolFVcQH39g24i_pJfiOvAn,0B90YZmNLvXOyRzRXRnNtQUlheW8,,,Male,
Ihun'kalin,MI,Rare,60,M'arrillian,55,60,40,85,45,0,Water,Chieftain,Discard two Mugic Cards: Destroy target engaged Creature with 0 Speed.,,,1,1,,0B6oyUfwoM3u1MURkRXBjQlZMVzA,10ta_IHJFB4MHkExvuLY9YZt9Zwz3Dgzw,,,Ihunkalin Ihun kalin,Ambiguous,
Habekh,AU,Rare,61,Mipedian,45,35,60,60,30,0,,Conjuror,Reduce Recklessness damage to Warbeasts you control by 10 for each Elemental Type that Warbeast has.,Habekh has always claimed that the elements themselves can be a stabilizing influence on a conjured Warbeast.,,,,,1-gn-1lZGaVkaQTneqcCE8NxWkXiQquae,1wNzEI7s8---PE8VkgyvZQyvkI818t2QD,,,,Male,
Ibiaan,DOP,Uncommon,61,Danian,45,60,65,30,50,0,Earth,Mandablor,Hive: Ibiaan has an additional 5 Wisdom for each Mandiblor you control and each Infected Creature in play,"“If Ibiaan’s so smart, why is he still a Mandiblor?” – Hota",,,,,0B6oyUfwoM3u1MENQWnphcUkzQ28,1v8C_qZI3cJfjWb2w_rV5hzd6L88iw3Hk,0B90YZmNLvXOybWZmSk1ESEUweVE,,,Male,
Klar'nok,MI,Super Rare,61,M'arrillian,30,40,55,80,40,0,Water,Chieftain,Discard a Mugic Card: Target Elemental Attack deals 15 less damage.,,,1,1,,0B6oyUfwoM3u1b1FSV0FnQ3RBWFk,11ft1ZFsQi90_Kt9HWa3KQJVlcu-q1Oc9,,,klar nok klarnok,Ambiguous,
"Headmaster Ankhyja, Seeker of the Art",AU,Super Rare,62,Mipedian,60,30,45,95,45,0,Air,Elite Stalker,Your other Creatures with Air cannot be targeted by opposing Mugic or abilities.,"""For those of us who hide in plain sight, being sheltered by air is neither strange nor unreal.""",,,,,1sCoFLUc292ApXDOgcFEAzqp7JWAbCmRq,1XZq2htU8NyWn0ivDMZ1Xp-aUSQaPrh8g,,,,Male,
Junda,DOP,Common,62,Danian,35,55,50,40,50,1,,Squadleader,{{MC}}: Activate Hive.,"Every Mandiblor aspires to be a Squadleader. So, even while Junda faces the enemy, he’s also watching his back.",,,,,0B6oyUfwoM3u1RGRMSmI1aDFMcTQ,1cfCxOdYKnIGnnYrabhvaXZf6IsZjRUeO,0B90YZmNLvXOycFNzdUpQRjZXM3M,,,Male,
Milla'iin,MI,Rare,62,M'arrillian,35,85,65,30,55,0,Water,Chieftain,Discard two Mugic Cards: Destroy target engaged Creature with 0 Power.,,,1,1,,0B6oyUfwoM3u1WmJsbXluMy1hSlk,1TObaF2I3HDeh1nhisMTwGc25ebXqsVq9,,,Millaiin milla iin,Ambiguous,
Ifjann,AU,Rare,63,Mipedian,30,30,60,70,45,1,Air,Muge,"Expend Air: Target adjacent Creature gains ""Untargetable.""","Much to the chagrin of his workers, Ifjann was living proof of his ""work harder, not smarter"" philosophy.",,,,,1ZHB_UT2s9x0vJv9i4GiXepwvLgS7o98L,1cajwifdhT439EpLrLHVZl_S1Q_EWWeo1,1xUM6LX6259xpJ-CGKQCeboeqvv4b3LgC,,,,
Kannen,DOP,Rare,63,Danian,25,20,70,25,40,1,,Battlemaster,"{{MC}}: Activate Hive
Sacrifice Kannen: Return a Mandiblor card from your discard pile to any open space.",“My life is my Tribe!” – Kannen,,,,,0B6oyUfwoM3u1STdVNDhTLVJWVjg,1vZGwjix5pyJAlqh8InEg3LQAEInBs-U1,0B90YZmNLvXOySFZGSTB0VGJubVk,,,Male,
Neth'uar,MI,Rare,63,M'arrillian,85,55,45,65,55,0,Water,Chieftain,"Attacks played by Creatures you control have ""Challenge Courage 50: Deal 10 damage.""",,,1,1,,0B6oyUfwoM3u1ODI0SzFGRzkxUUU,1PP9HFt5CLGt_yQAJjftP_dBOQzL_bKWj,,,Neth uar Nethuar,Ambiguous,
Ixxik,AU,Rare,64,Mipedian,90,80,30,80,85,0,"Air, Earth",Past Warbeast,Other Creatures you control have 10 less Energy.,At one time Warbeasts roamed wild and deserts were jungles.,,,,,1LFdqSLzKoNiHRciaNi8iZpnwCTTwgNkD,1Rc0H-ONHHpSL44mfh8bu80AaPFzeFwdt,1lOibpPt3g2tQj40bqtBU9LQ_6L-vXMw3,,,Ambiguous,Starter
Kebna,DOP,Uncommon,64,Danian,65,30,55,35,45,1,Fire,Squadleader,Hive: Kebna has an additional 5 Energy for each Mandiblor you control  and each Infected Creature in play.,There’s a fine line between bravery and insanity. Kebna crosses that line daily.,,,,,0B6oyUfwoM3u1TzVDc3ozbVVsME0,12XZcVnvxuUOt-eWvWXgLBA2WQY5TDQB6,0B90YZmNLvXOybHRiVmxGZGN2b0U,,,Male,
Rath'tab,MI,Ultra Rare,64,M'arrillian,60,20,100,40,40,0,Water,Chieftain,Discard a Mugic Card: Remove all Mugic counters on target engaged Creature.,,,1,1,,0B6oyUfwoM3u1ejdsZEVkaUFxSEE,18iDbpz1aTaVwBiwlTXRfEk85rw23CWIt,1YWdhgRAMspfFBbGjPaztCUUHSWoaipZ-,,Rathtab Rath tab,"Ambiguous, Male",
Khenti,AU,Common,65,Mipedian,65,40,35,90,50,0,Air,Stalker Warrior,"Invisibility: Strike 10
Expend Air: Khenti gains ""Range"" and ""Swift 1.""","Born to fight, the war never ends in his unsettled mind.",,,,,120xTsiC7A3nLh7md0Q1ra9llw6OloQYX,1XQrUQiyMYmcOUPDgI8YU3rMp47q0JoyB,1rvik8FbHXYLIJ90nzRSYb4SsNCa6zB7g,,,Male,
Lhad,DOP,Common,65,Danian,65,65,70,25,40,0,Fire,Mandablor,,"“Unless we become one, we will become none.” – Mandiblor war cry",,,,,0B6oyUfwoM3u1by00OUxMLUJXaUk,1PPHgyZ_6Jh5Cqu6xFlgrK8AVMk1C_Un0,0B90YZmNLvXOycDFmcjFlZ1dHZEE,,,Male,
Ritzu'dag,MI,Super Rare,65,M'arrillian,50,50,50,50,50,0,Water,Chieftain,"At the beginning of combat, your engaged Creature gains 50 to its lowest Discipline.",,,1,1,,0B6oyUfwoM3u1WTlUeVJCOVVZeGc,1BxEQtQCYQnU5hDpl1VKsVC19be3J_aNv,,,Ritzudag Ritzu dag,Ambiguous,Starter
Kojjbel,AU,Rare,66,Mipedian,65,35,35,85,55,1,Earth,Warrior,Expend Earth while engaged: Target attack deals 15 damage.,"As a student of Mudeenu, Kojjbel knows no fear.",,,,,1sTmOlgNfsxoQzaVw70vLpE6zX7UjFgaf,16DzeGfXkzV_BBDvOs_9nhj8JuEr5JRMT,,,,Male,
Lore,DOP,Super Rare,66,Danian,30,35,70,30,25,3,,Muge,{{MC}}: Deal 10 damage to target Creature and heal 10 damage to Lore.,"As a spirit leader of the Danians, many believe this shaman may one day lead his Tribe to the Cothica.",,1,,,0B6oyUfwoM3u1TlIwVWR1dkNkQnM,1C_9oqWbf0bWg3asyloNxK9M7k2xGRqQs,0B90YZmNLvXOydlRsSGpLUnJyU00,,,Male,
Xis'torq,MI,Uncommon,66,M'arrillian,60,50,70,50,45,0,Water,Chieftain,"Creatures you control have ""Elementproof all Elemental Types 10.""",,,1,1,,0B6oyUfwoM3u1VnNQdHI3YUxmN3M,1H0QEb3fSZiCN4Vs3mkmSCsDIUssfXa7D,,,Xis torq Xistorq,Ambiguous,
"Kolmo, Purified",AU,Super Rare,67,Mipedian,70,45,45,95,45,0,"Air, Earth",Elite Stalker,"Range
Swift 1
Kolmo has ""Invisibility: Strike 10"" for each Elemental Type the opposing engaged Creature has.","While part of hive, Kolmo learned all the Danians' secrets.",,,,,1yX6Hs4fhLhXvmNmCq8OW5NDMt2VrXX_0,1t6zFMvvyQnGC_v8tYdAL3OMXUdHWFPH-,1BAqOpkDbOWJ6v5EJhRlBc16mwFgLVGSG,,,Male,
Mallash,DOP,Rare,67,Danian,30,25,45,35,30,2,Earth,Battlemaster,Hive: Mallash has an additional 5 Energy for each Mandiblor you control and each Infected Creature in play.,"“Irresponsible? It’s self-preservation.” – Mallash, rebuffing critics of his “Attack-first, make-sure-it’s-an-enemy-later” policy",,,,,0B6oyUfwoM3u1czQ0QXZlclFXY2M,1AKTCmYCZ5dhUhcq6-4eQYCIzGo8G9om_,0B90YZmNLvXOyelNsTk9IR3p4MjQ,,,Male,
Ninren,AU,Rare,68,Mipedian,90,90,25,150,70,0,Air,Warbeast,"Range
Swift 1
Recklessness 25",Made of lightning and just as quick.,,,,,1WhfBsrzjJm6L6BVURrJ5tDv8XbqN2_Ic,1wHerWMwRo-XXc_j1JAI9E2dQlA7tVR7r,1o-QH0OAPRVjddyHnEI06gaK7ivJhBhNZ,,,Ambiguous,
Odu-Bathax,DOP,Rare,68,Danian,55,60,50,40,35,1,Earth,Warrior,Odu‐Bathax has an additional 5 Energy for each Mandiblor you control and each Infected Creature in play.,Odu-Bathax is the defender of the North Gate at Mount Pillar.,,,,,0B6oyUfwoM3u1b1ROSVBtckpGQmc,10gCLMcSrVz_Gc7b2_cysmVvFLHJ3VEZ2,0B90YZmNLvXOyaHY1UDJCNFFIdFk,,odu bathax,Male,
"Qwun, Solitary Scout",AU,Common,69,Mipedian,70,30,50,90,50,1,Air,Scout,Expend Air while engaged: Flip the opposing engaged Creature's Battlegear face-down.,Surviving alone in the desert takes a certain kind of cleverness.,,,,,1bQmAadAks8WaH94Hxa8qKcbQT-0kcbVQ,1PIPkOGqI1q2cpfBt244yapcJJsBPHw1z,1OQSD2Hz5ctOQIa3S7y_-vzFC223BWa2P,,,Male,
Skartalas,DOP,Common,69,Danian,55,45,40,55,40,2,,Controller,Sacrifice Skartalas: Activate Hive.,It’s rumored that Skartalas has had secret dealings with Van Bloot and that their bitter feud is simply an act to hide an alliance.,,,,,0B6oyUfwoM3u1cVZaUm5uSnU5MUU,1nyLLjzE0Fvi_g2uAtvDvNXwU3KnpUdf-,0B90YZmNLvXOycGpockZCRE5uVlk,,,Male,
Sepmek,AU,Super Rare,70,Mipedian,45,25,60,85,45,1,"Fire, Earth",Muge,"At the beginning of your turn, flip all Battlegear equipped to Sepmek face-up.","""Do not be afraid, for these symbols are as powerful as any shield.""",,,,,1MF_Nz-AJ_GpoohTU_VV4srgnpgmC0Fce,14gqq202azWHfg4xh8hcI7HhaTCXlkhH-,,,,Male,
"Tangath Toborn, OverWorld General (Pre-Release)",FUN,Promo,70,OverWorld,55,75,95,35,60,0,"Fire, Water",Strategist Warrior,"Defender
On an opponent's turn, Tangath Toborn has:
""Fire 5"" if you control and UnderWorlder.
""Disarm"" if you control a Mipedian.
""Elementproof all Element Types 5"" if you control a Danian",,,,,1,1E0AH-bIMhnAlI6pCMRhvt0Tkv-NLe7gO,10Sq2i0K7DoIw8EIPI6-MFfAXiEuGL8ph,,,,Male,
Valanii Levaan,DOP,Uncommon,70,Danian,50,50,15,25,50,1,Earth,Noble,Hive: Valanii Levaan has an additional 10 Power for each Mandiblor you control  and each Infected Creature in play. ,"When his Squadleaders don’t execute orders, Valanii Levaan orders executions.",,,,,0B6oyUfwoM3u1Q1BSZmdSdHB5SFk,1_xJWySvzojvpg5MDoksWFL6Cm5vx9NmD,0B90YZmNLvXOyRExYbWpJZ1cyc3c,,,Male,
"Silv, Servant of Air",AU,Common,71,Mipedian,40,35,30,85,40,2,Air,Elementalist,{{MC}}: Target Creature gains Air.,"""I am of storm and of gentle breeze. Of elegance, lightness and furious wrath. And now I am of your house, Enre-hep.""",,,,,17Dtfxqsa17nmfjmH6AwsihPvzMk216WN,1tciTsWaYsL0Ag3UrTgU51DK6Tb0gsUuy,1TW5T4tbQdCtDGRjY0om9EjzF4RDNRSqg,,,"Ambiguous, Female",
Wamma,DOP,Common,71,Danian,40,55,30,25,50,0,Fire,Mandablor,Hive: Wamma has an additional 5 Energy for each Mandiblor you control and each Infected Creature in play.,"Most Mandiblors are diligent, dedicated warriors. Wamma is not like most Mandiblors.",,,,,0B6oyUfwoM3u1TmpJOU9JdUhTY2M,1dqpE1e6XzUzEclOwTYCoeDQjlIJcTjcL,0B90YZmNLvXOyNW5FT1VUUWZuSUE,,,Male,
Ario,DOP,Rare,72,Mipedian,50,55,25,55,40,1,Air,Royal Warrior,Invisibility: Strike 15,"Though not in his prime, Ario is always primed for battle.",,,,,0B6oyUfwoM3u1WktMSmFPUWhfbms,1V4bTVLTN0dI6V_198aQBA2aROcZuuTjG,0B90YZmNLvXOyMXhsTUJDYTVFWEU,,,Male,Starter
"Taffial, Cothica Hunter",AU,Super Rare,72,Mipedian,70,20,65,65,40,1,Earth,Royal Stalker,"Expend Earth: Discard an Attack Card. If you do, return an Attack Card with Build Cost less than or equal to the discarded Attack Card to your hand.

","Archaeology is the search for fact, not truth.",,,,,1k054WRxH42W3VFvsybSDbclJp1Qy9IGB,1spmTnEcKf8cMZJ_irZxx_eWPzWGXfAJb,1Mj7TxrwO9RzdAwymNvIx_dnjsDVVFS-A,,,Male,
Biondu,DOP,Common,73,Mipedian,45,40,30,35,40,1,Fire,Elite,Invisibility: Strike 15,"The Mipedian desert may be home, but Biondu covets the land beyond the sand.",,,,,0B6oyUfwoM3u1VG4xQjFNd2R3Ync,1T7q9gtnvXOSXFwX-QN6hXCsUVEbFmMsk,0B90YZmNLvXOyNjhTMGtSMk55T3c,,,Male,
Ylinne,AU,Common,73,Mipedian,50,30,40,75,55,1,Air,Elite Warrior,"{{MC}}: Target Creature gains ""Invisibility: Strike 10."" If that Creature has Air, it also gains ""Invisibility: Surprise.""","None shall pass - at least, not in one piece.",,,,,1NCXPyUVybIqvY6Q85MjYxxDzyr-XenOI,1DWgvVUSbyCY0RSSgmFUXDJlHPKXb91qe,11_I0aD9eoo_nlXo_Z8I8xWNh713HRlBN,,,Female,
Brathe,DOP,Uncommon,74,Mipedian,55,45,65,55,55,1,,Elite,Invisibility: Strike 15,"Because invisible Mipedians cast no reflection, Brathe’s vanity is a dangerous thing.",,,,,0B6oyUfwoM3u1UzlhX0tTdERwdDg,1F_TA0-MM8Y2l8Vsz2fBd8JDajLk957X5,0B90YZmNLvXOybmE5LWViTmlvNGc,,,Male,
"Zhade, Dig Site Defender",AU,Common,74,Mipedian,65,45,30,95,45,1,"Air, Earth",Stalker,Invisibility: Strike 15,Zhade makes sure that those spies unfortunate enough to learn what was unearthed never report their findings.,,,,,1YkUvMLt2sG3bSTrWwUMNq9Vxi89YtFj3,1gv-u8Lh6RRPm9BTV-jU01g48Z2N_RbRr,,,,Male,
Ast'imal,AU,Rare,75,M'arrillian,50,45,70,50,40,0,Water,Kha'rall,Expend Water: Target unengaged Creature's controller swaps it with another unengaged Creature he or she controls.,"""Hard questions require answers too. Hard answers require thought. Sometimes thought calls for motivation. It's name is Ast'imal"" 
—Fal'makin",,,,,1xHQeFc-ZxhXULIOP7OwkqXOH-sYz23ba,1ZcfKcmVIl4gs-NZ-yy6WZweHZb5w4evg,,,ast imal astimal,Male,
Malvadine,DOP,Uncommon,75,Mipedian,50,75,40,55,50,0,,Elite Warrior,"Invisibility: Strike 10
Invisibility: Surprise",,,,,,0B6oyUfwoM3u1NEdoQW1fTEQ0TUU,1x_lJov-BHvTDI27A6CE2e1-C9apS3uI4,0B90YZmNLvXOyb21ELV9iTnlBTmc,,,Male,
"Takinom, The Shadowknight",ROTO,Promo,75,UnderWorld,50,90,40,70,65,1,"Fire, Air",Commander,"Strike 10
{{MC}}: The next attack made by Takinom counts as its first attack this combat.
Swift 2",,,1,1,,1Ojdb1qimKHX-ZiSSMpCoybbNslYzKyki,12Gk026BmeIU-Yi14yOh0fDWLza_hvJQk,,,,Female,
"Fal'makin, Azai Inquisitor",AU,Ultra Rare,76,M'arrillian,35,40,90,30,55,0,"Fire, Water",Chieftan,"When Fal'makin deals attack damage, Fal'makin may immediately play a Mugic Card of cost 2 or less without paying its Mugic cost.",Very few expect us.,,1,1,,1VPzA7dbrhndSB57yuBg_jOgzDxQeg5b2,15MC8gpSs8tfKV12mRvzQlSXLigKKIZZo,,,fal makin falmakin,Ambiguous,
Marquis Darini,DOP,Rare,76,Mipedian,45,40,65,40,40,0,"Fire, Air",Royal,Creatures you control with Invisibility deal an additional 5 damage with their first attack each combat.,Proponent of peace but staunch defender of Mipedian sovereignty.,,1,,,0B6oyUfwoM3u1VU1sY1pZWUZqZmM,1kS4zi7gHzvCZaN3KaS6aWbYG6aTL2m5F,0B90YZmNLvXOyV0Y5X25Ec0QxVTQ,,,Male,
Gaffat-ra,TOTT,Promo,77,Mipedian,40,100,100,50,50,0,Air,Warbeast,"Defender: Conjuror
Non-attack damage dealt to adjacent Royals is dealt to Gaffat-ra instead.","As the war turns grim, even Royals have begun to accept the Warbeasts.",,1,1,,0B6oyUfwoM3u1UW1hTjE5aFV4VTQ,14jkEKLZ8BAIxndabIDf75NZ-8Sis7x63,,,Gaffat ra,Ambiguous,
"Ihun'kalin, Psionic Master",AU,Rare,77,M'arrillian,45,45,75,80,60,0,Water,Chieftan,Discard a Mugic Card: Ihun'kalin deals 10 additional damage with its next attack.,,,1,1,,1gw4AA4q-WtFoPghNDXrZ4cz4oS-1KmXe,1x3z8Ms5j-eG-tBnZ_3KR-bWnLZocXA72,,,Ihun kalin Ihunkalin,Ambiguous,
Prince Mudeenu,DOP,Super Rare,77,Mipedian,55,35,70,30,45,1,,Royal,Invisibility: Strike 20,"Obsessed with controlling the Cothica, he will risk the freedom of the Mipedians to find it.",,1,,,0B6oyUfwoM3u1R1EwLWxoQUZ3cTA,1lfZfZg2Le_MRHDE3i36CK4hyJmAUqnma,0B90YZmNLvXOyYUVsZWxQN2hoUk0,,,Male,
Prince Mudeenu (Dardemus Stats),DOP,Super Rare,77,Mipedian,60,75,20,65,50,1,,Royal,Invisibility: Strike 20,"Obsessed with controlling the Cothica, he will risk the freedom of the Mipedians to find it.",,1,,,0B6oyUfwoM3u1R1EwLWxoQUZ3cTA,1lfZfZg2Le_MRHDE3i36CK4hyJmAUqnma,0B90YZmNLvXOyYUVsZWxQN2hoUk0,,,Male,Gold foil
Klik'ssi,AU,Common,78,M'arrillian,50,80,70,50,40,0,Water,Kha'rall,"While Klik'ssi is equipped with a Shard, it has ""Water 5.""

","""The failure of Erak'tabb and Neth'uar means nothing except higher stakes."" 
—Ihun'kalin",,,,,1H5bwaXGL7nNBgvO9msFvtjBVwMsuUYDV,1SyPCOeQuUgd02_l2QaoZoDALzSlXjcUs,,,Klik sii kliksii,Ambiguous,
Qwun,DOP,Common,78,Mipedian,55,40,55,90,35,0,Air,Scout,Invisibility: Surprise,"With Qwun’s blinding Speed, using his Invisibility is rarely necessary.",,,,,0B6oyUfwoM3u1QTZFUVgzRmNSTTQ,10LdEuwSs0sbD88ktqge3n6sKY7DOfC8h,0B90YZmNLvXOySFgtcnR3Zl8yZXM,,,Male,
"Ikkatosh, The Aich King",OP1,Promo,79,OverWorld,30,20,80,40,25,2,,Guardian Hero,"At the beginning of combat, if your engaged Creature has no Elemental Types, it gains 20 Energy.",The Aich King brings the power of nature even to those who cannot touch it themselves.,,1,,,0B6oyUfwoM3u1aS1NMXUxYVlKODQ,19CfIqFtAY6QszlqvOk8t6GczW6LlZcVP,1T7daQ7SIWR05DcGtBelyAqzTCxwjI1J5,,,"Ambiguous, Male",
"Milla'iin, Foothold Commander",AU,Super Rare,79,M'arrillian,50,50,80,60,50,0,Water,Milla'iin,"At the beginning of your turn, if all Creatures you control have no Mugic Counters, return target Mugic Card from your discard pile to your hand.",,,1,1,,1AE7ln9r8h8_Y6VRygDDox_ezylK6Y5kC,1jHuGWFsInuVoSciGubKcqLeN4Ue_CBW5,,,Milla iin millaiin,Ambiguous,
Shimmark,DOP,Uncommon,79,Mipedian,60,50,30,70,45,1,,Stalker,Invisibility: Strike 10 ,Shimmark is like a footprint in the sand: quickly gone with the wind.,,,,,0B6oyUfwoM3u1TEZYRi1JMlhZLTA,1gh_bcLrWO6yH9PyUR-WyF-CynxBiSoGy,0B90YZmNLvXOyY3BsV3pEX1EwMVk,,,Male,
"Mock'adyn, Fluid Master",AU,Common,80,M'arrillian,60,65,50,50,35,0,Water,Elementalist,Expend Water: Mock'adyn gains a Mugic counter.,"With Aa'une's defeat, Mock'adyn has plans to become the new leader of the M'arrillians. Unfortunately for him, so do many others...",,,,,1vOR4xUzJwkbInqQBazdxgOgaHn9q8DjF,17D87v9nFLjnpeXsfSEsDFf2b0To_8Z6l,,,mock adyn mockadyn,Male,
Nunk'worn,ROTO,Promo,80,M'arrillian,50,70,70,45,60,0,"Fire, Water",Fluidmorpher Warrior,"Fluidmorph
Attacks played by Nunk'worn also count as Fire and Water attacks.
If Nunk'worn has exactly 3 Mugic counters on it when it is defeated, you may return it to play in an open space on your side of the Battleboard with no Mugic counters.",,,1,,,1oplIAFs4Xptilltpt9oRJZ_Zs7Rg7gYB,1K5HyMswzg-GyGznL5DzlIuAz3JGde0j6,,,nunk worn nunkworn,Male,
Siado,DOP,Common,80,Mipedian,60,45,60,55,30,1,Air,Stalker,Invisibility: Surprise,"Scout, sentry, spy: Siado is a triple threat to every Mipedian enemy.",,,,,0B6oyUfwoM3u1NW1abHNCd3RGeEE,124u1W0lV9ueWvII88xYySFCgPmKn8nGu,0B90YZmNLvXOySzdOdnJ2Y1ZNUUE,,,Male,
"Rath'tab, Mind Scryer",AU,Super Rare,81,M'arrillian,70,20,90,25,40,0,Water,Chieftan,Discard a Mugic Card: Target Creature with 0 in any Discipline loses an Elemental Type of your choice.,,,1,1,,1yULQHoPWlDGznSv6BKdR8XJ7eDSY0U_A,1dcHond4k380scEQcHwwolQR4o9o1ieGA,,,Rath tab rathtab,"Ambiguous, Male",
Sobtjek,DOP,Uncommon,81,Mipedian,40,25,65,40,30,1,Air,Muge,"{{MC}}, Sacrifice Sobtjek: Deal 25 damage to target Creature.",Few Mipedians can outlast Sobtjek in a parfkew eating contest.,,,,,0B6oyUfwoM3u1dEFRTEdUZ0FoUjQ,1XYDmBdz1DWRIJaDgvM1mwLUff2IBlxN3,0B90YZmNLvXOybGdVLW4wX1JLTHc,,,Male,
Son'las,AU,Common,82,M'arrillian,50,45,60,70,50,0,Water,Kha'rall Scout,"When Son'las becomes engaged, the opposing engaged Creature loses Invisibility and your opponent reveals his or her attack hand.","""Some can shade their eyes forever, and still see all."" 
—Iflar",,,,,1wkgQG32HFg3namJt7SmZejWIMV5Ft7Kw,1FF86NxPfyutWAp87tmwO2yTyMME1D2FC,,,son las sonlas,Ambiguous,
Tiaane,DOP,Rare,82,Mipedian,65,40,50,20,40,2,,Muge,"{{MC}}, Sacrifice Tiaane: Deal 25 damage to target Creature.","Tiaane has studied Mugic with Najarin himself, earning him respect throughout the OverWorld.",,,,,0B6oyUfwoM3u1QVlHZUNoSXJ2NFE,1mUz8qqPSS4I8rvYKVu0su_9etFJX5ITC,0B90YZmNLvXOySTQ0dHUtUUt3Qmc,,,Male,
"Thar'lyn, Azai Spy",AU,Rare,83,M'arrillian,70,80,60,30,55,0,Water,Elementalist,"Expend Water while engaged: The next time Thar'lyn deals attack damage, the opposing engaged Creature loses X to all Disciplines, where X is the damage dealt.",,,,,,1OjI8zKPFB2c0v7gQiu5WbednDGHHLxcv,1IYSQIb2DM_5HimV63OfoLkkpJxmIVeGM,1yFTAEAvDnfiG1U9bHxYUh9em2vC31byh,,thar lyn tharlyn,Male,
